instance_id,bin_capacity,bins_array,method,time_taken,clauses
0,10,"[2, 2, 2, 2, 2]",BackTracking,0.04041707143187523,8
0,10,"[2, 2, 2, 2, 1, 1]",BackTracking,0.04041707143187523,8
0,10,"[2, 2, 2, 4]",BackTracking,0.04041707143187523,8
0,10,"[2, 2, 2, 1, 1, 1, 1]",BackTracking,0.04041707143187523,8
0,10,"[2, 2, 2, 1, 3]",BackTracking,0.04041707143187523,8
0,10,"[2, 2, 5, 1]",BackTracking,0.04041707143187523,8
0,10,"[2, 2, 4, 1, 1]",BackTracking,0.04041707143187523,8
0,10,"[2, 2, 1, 1, 1, 1, 1, 1]",BackTracking,0.04041707143187523,8
0,10,"[2, 2, 1, 1, 1, 3]",BackTracking,0.04041707143187523,8
0,10,"[2, 2, 3, 3]",BackTracking,0.04041707143187523,8
0,10,"[2, 2, 6]",BackTracking,0.04041707143187523,8
0,10,"[2, 5, 1, 1, 1]",BackTracking,0.04041707143187523,8
0,10,"[2, 5, 3]",BackTracking,0.04041707143187523,8
0,10,"[2, 4, 4]",BackTracking,0.04041707143187523,8
0,10,"[2, 4, 1, 1, 1, 1]",BackTracking,0.04041707143187523,8
0,10,"[2, 4, 1, 3]",BackTracking,0.04041707143187523,8
0,10,"[2, 7, 1]",BackTracking,0.04041707143187523,8
0,10,"[2, 1, 1, 1, 1, 1, 1, 1, 1]",BackTracking,0.04041707143187523,8
0,10,"[2, 1, 1, 1, 1, 1, 3]",BackTracking,0.04041707143187523,8
0,10,"[2, 1, 1, 3, 3]",BackTracking,0.04041707143187523,8
0,10,"[2, 1, 1, 6]",BackTracking,0.04041707143187523,8
0,10,"[2, 8]",BackTracking,0.04041707143187523,8
0,10,"[5, 5]",BackTracking,0.04041707143187523,8
0,10,"[5, 4, 1]",BackTracking,0.04041707143187523,8
0,10,"[5, 1, 1, 1, 1, 1]",BackTracking,0.04041707143187523,8
0,10,"[5, 1, 1, 3]",BackTracking,0.04041707143187523,8
0,10,"[4, 4, 1, 1]",BackTracking,0.04041707143187523,8
0,10,"[4, 1, 1, 1, 1, 1, 1]",BackTracking,0.04041707143187523,8
0,10,"[4, 1, 1, 1, 3]",BackTracking,0.04041707143187523,8
0,10,"[4, 3, 3]",BackTracking,0.04041707143187523,8
0,10,"[4, 6]",BackTracking,0.04041707143187523,8
0,10,"[7, 1, 1, 1]",BackTracking,0.04041707143187523,8
0,10,"[7, 3]",BackTracking,0.04041707143187523,8
0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",BackTracking,0.04041707143187523,8
0,10,"[1, 1, 1, 1, 1, 1, 1, 3]",BackTracking,0.04041707143187523,8
0,10,"[1, 1, 1, 1, 3, 3]",BackTracking,0.04041707143187523,8
0,10,"[1, 1, 1, 1, 6]",BackTracking,0.04041707143187523,8
0,10,"[1, 1, 8]",BackTracking,0.04041707143187523,8
0,10,"[1, 3, 3, 3]",BackTracking,0.04041707143187523,8
0,10,"[1, 3, 6]",BackTracking,0.04041707143187523,8
1,7,"[3, 2, 2]",BackTracking,0.005208887159824371,8
1,7,"[3, 4]",BackTracking,0.005208887159824371,8
1,7,"[5, 2]",BackTracking,0.005208887159824371,8
2,11,"[9, 1, 1]",BackTracking,0.028333161026239395,9
2,11,"[9, 2]",BackTracking,0.028333161026239395,9
2,11,"[10, 1]",BackTracking,0.028333161026239395,9
2,11,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",BackTracking,0.028333161026239395,9
2,11,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",BackTracking,0.028333161026239395,9
2,11,"[1, 1, 1, 1, 1, 1, 1, 1, 3]",BackTracking,0.028333161026239395,9
2,11,"[1, 1, 1, 1, 1, 1, 1, 4]",BackTracking,0.028333161026239395,9
2,11,"[1, 1, 1, 1, 1, 1, 1, 2, 2]",BackTracking,0.028333161026239395,9
2,11,"[1, 1, 1, 1, 1, 1, 5]",BackTracking,0.028333161026239395,9
2,11,"[1, 1, 1, 1, 1, 1, 3, 2]",BackTracking,0.028333161026239395,9
2,11,"[1, 1, 1, 1, 1, 4, 2]",BackTracking,0.028333161026239395,9
2,11,"[1, 1, 1, 1, 1, 3, 3]",BackTracking,0.028333161026239395,9
2,11,"[1, 1, 1, 1, 1, 2, 2, 2]",BackTracking,0.028333161026239395,9
2,11,"[1, 1, 1, 1, 7]",BackTracking,0.028333161026239395,9
2,11,"[1, 1, 1, 1, 4, 3]",BackTracking,0.028333161026239395,9
2,11,"[1, 1, 1, 1, 5, 2]",BackTracking,0.028333161026239395,9
2,11,"[1, 1, 1, 1, 3, 2, 2]",BackTracking,0.028333161026239395,9
2,11,"[1, 1, 1, 4, 4]",BackTracking,0.028333161026239395,9
2,11,"[1, 1, 1, 4, 2, 2]",BackTracking,0.028333161026239395,9
2,11,"[1, 1, 1, 5, 3]",BackTracking,0.028333161026239395,9
2,11,"[1, 1, 1, 8]",BackTracking,0.028333161026239395,9
2,11,"[1, 1, 1, 3, 3, 2]",BackTracking,0.028333161026239395,9
2,11,"[1, 1, 1, 2, 2, 2, 2]",BackTracking,0.028333161026239395,9
2,11,"[1, 1, 7, 2]",BackTracking,0.028333161026239395,9
2,11,"[1, 1, 4, 5]",BackTracking,0.028333161026239395,9
2,11,"[1, 1, 4, 3, 2]",BackTracking,0.028333161026239395,9
2,11,"[1, 1, 5, 2, 2]",BackTracking,0.028333161026239395,9
2,11,"[1, 1, 3, 3, 3]",BackTracking,0.028333161026239395,9
2,11,"[1, 1, 3, 2, 2, 2]",BackTracking,0.028333161026239395,9
2,11,"[1, 7, 3]",BackTracking,0.028333161026239395,9
2,11,"[1, 4, 4, 2]",BackTracking,0.028333161026239395,9
2,11,"[1, 4, 3, 3]",BackTracking,0.028333161026239395,9
2,11,"[1, 4, 2, 2, 2]",BackTracking,0.028333161026239395,9
2,11,"[1, 5, 5]",BackTracking,0.028333161026239395,9
2,11,"[1, 5, 3, 2]",BackTracking,0.028333161026239395,9
2,11,"[1, 8, 2]",BackTracking,0.028333161026239395,9
2,11,"[1, 3, 3, 2, 2]",BackTracking,0.028333161026239395,9
2,11,"[1, 2, 2, 2, 2, 2]",BackTracking,0.028333161026239395,9
2,11,"[7, 4]",BackTracking,0.028333161026239395,9
2,11,"[7, 2, 2]",BackTracking,0.028333161026239395,9
2,11,"[4, 4, 3]",BackTracking,0.028333161026239395,9
2,11,"[4, 5, 2]",BackTracking,0.028333161026239395,9
2,11,"[4, 3, 2, 2]",BackTracking,0.028333161026239395,9
2,11,"[5, 3, 3]",BackTracking,0.028333161026239395,9
2,11,"[5, 2, 2, 2]",BackTracking,0.028333161026239395,9
2,11,"[8, 3]",BackTracking,0.028333161026239395,9
2,11,"[3, 3, 3, 2]",BackTracking,0.028333161026239395,9
2,11,"[3, 2, 2, 2, 2]",BackTracking,0.028333161026239395,9
3,4,"[1, 1, 1, 1]",BackTracking,0.0015422701835632324,4
4,10,"[3, 3, 3, 1]",BackTracking,0.021750107407569885,8
4,10,"[3, 3, 1, 1, 1, 1]",BackTracking,0.021750107407569885,8
4,10,"[3, 3, 1, 1, 2]",BackTracking,0.021750107407569885,8
4,10,"[3, 3, 2, 2]",BackTracking,0.021750107407569885,8
4,10,"[3, 1, 1, 1, 1, 1, 1, 1]",BackTracking,0.021750107407569885,8
4,10,"[3, 1, 1, 1, 1, 1, 2]",BackTracking,0.021750107407569885,8
4,10,"[3, 1, 1, 1, 2, 2]",BackTracking,0.021750107407569885,8
4,10,"[3, 1, 1, 5]",BackTracking,0.021750107407569885,8
4,10,"[3, 1, 6]",BackTracking,0.021750107407569885,8
4,10,"[3, 1, 2, 2, 2]",BackTracking,0.021750107407569885,8
4,10,"[3, 7]",BackTracking,0.021750107407569885,8
4,10,"[3, 2, 5]",BackTracking,0.021750107407569885,8
4,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",BackTracking,0.021750107407569885,8
4,10,"[1, 1, 1, 1, 1, 1, 1, 1, 2]",BackTracking,0.021750107407569885,8
4,10,"[1, 1, 1, 1, 1, 1, 2, 2]",BackTracking,0.021750107407569885,8
4,10,"[1, 1, 1, 1, 1, 5]",BackTracking,0.021750107407569885,8
4,10,"[1, 1, 1, 1, 6]",BackTracking,0.021750107407569885,8
4,10,"[1, 1, 1, 1, 2, 2, 2]",BackTracking,0.021750107407569885,8
4,10,"[1, 1, 1, 7]",BackTracking,0.021750107407569885,8
4,10,"[1, 1, 1, 2, 5]",BackTracking,0.021750107407569885,8
4,10,"[1, 1, 8]",BackTracking,0.021750107407569885,8
4,10,"[1, 1, 6, 2]",BackTracking,0.021750107407569885,8
4,10,"[1, 1, 2, 2, 2, 2]",BackTracking,0.021750107407569885,8
4,10,"[1, 7, 2]",BackTracking,0.021750107407569885,8
4,10,"[1, 2, 2, 5]",BackTracking,0.021750107407569885,8
4,10,"[8, 2]",BackTracking,0.021750107407569885,8
4,10,[10],BackTracking,0.021750107407569885,8
4,10,"[6, 2, 2]",BackTracking,0.021750107407569885,8
4,10,"[2, 2, 2, 2, 2]",BackTracking,0.021750107407569885,8
4,10,"[5, 5]",BackTracking,0.021750107407569885,8
5,5,[5],BackTracking,0.004250090569257736,10
5,5,"[2, 2, 1]",BackTracking,0.004250090569257736,10
5,5,"[2, 3]",BackTracking,0.004250090569257736,10
5,5,"[2, 1, 1, 1]",BackTracking,0.004250090569257736,10
5,5,"[3, 1, 1]",BackTracking,0.004250090569257736,10
5,5,"[4, 1]",BackTracking,0.004250090569257736,10
5,5,"[1, 1, 1, 1, 1]",BackTracking,0.004250090569257736,10
