instance_id,bin_capacity,bins_array,method,time_taken,clauses
0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",Simple,0.07558288052678108,8
0,10,"[2, 2, 2, 2, 2]",Simple,0.07558288052678108,8
0,10,"[1, 1, 2, 2, 2, 2]",Simple,0.07558288052678108,8
0,10,"[1, 1, 1, 1, 2, 2, 2]",Simple,0.07558288052678108,8
0,10,"[1, 1, 1, 1, 1, 1, 2, 2]",Simple,0.07558288052678108,8
0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 2]",Simple,0.07558288052678108,8
0,10,"[1, 3, 3, 3]",Simple,0.07558288052678108,8
0,10,"[1, 1, 1, 1, 3, 3]",Simple,0.07558288052678108,8
0,10,"[2, 2, 3, 3]",Simple,0.07558288052678108,8
0,10,"[1, 1, 2, 3, 3]",Simple,0.07558288052678108,8
0,10,"[1, 1, 1, 1, 1, 1, 1, 3]",Simple,0.07558288052678108,8
0,10,"[1, 2, 2, 2, 3]",Simple,0.07558288052678108,8
0,10,"[1, 1, 1, 2, 2, 3]",Simple,0.07558288052678108,8
0,10,"[1, 1, 1, 1, 1, 2, 3]",Simple,0.07558288052678108,8
0,10,"[1, 1, 4, 4]",Simple,0.07558288052678108,8
0,10,"[2, 4, 4]",Simple,0.07558288052678108,8
0,10,"[1, 1, 1, 1, 1, 1, 4]",Simple,0.07558288052678108,8
0,10,"[2, 2, 2, 4]",Simple,0.07558288052678108,8
0,10,"[1, 1, 2, 2, 4]",Simple,0.07558288052678108,8
0,10,"[1, 1, 1, 1, 2, 4]",Simple,0.07558288052678108,8
0,10,"[3, 3, 4]",Simple,0.07558288052678108,8
0,10,"[1, 1, 1, 3, 4]",Simple,0.07558288052678108,8
0,10,"[1, 2, 3, 4]",Simple,0.07558288052678108,8
0,10,"[5, 5]",Simple,0.07558288052678108,8
0,10,"[1, 1, 1, 1, 1, 5]",Simple,0.07558288052678108,8
0,10,"[1, 2, 2, 5]",Simple,0.07558288052678108,8
0,10,"[1, 1, 1, 2, 5]",Simple,0.07558288052678108,8
0,10,"[1, 1, 3, 5]",Simple,0.07558288052678108,8
0,10,"[2, 3, 5]",Simple,0.07558288052678108,8
0,10,"[1, 4, 5]",Simple,0.07558288052678108,8
0,10,"[1, 1, 1, 1, 6]",Simple,0.07558288052678108,8
0,10,"[2, 2, 6]",Simple,0.07558288052678108,8
0,10,"[1, 1, 2, 6]",Simple,0.07558288052678108,8
0,10,"[1, 3, 6]",Simple,0.07558288052678108,8
0,10,"[4, 6]",Simple,0.07558288052678108,8
0,10,"[1, 1, 1, 7]",Simple,0.07558288052678108,8
0,10,"[1, 2, 7]",Simple,0.07558288052678108,8
0,10,"[3, 7]",Simple,0.07558288052678108,8
0,10,"[1, 1, 8]",Simple,0.07558288052678108,8
0,10,"[2, 8]",Simple,0.07558288052678108,8
1,7,"[2, 2, 3]",Simple,0.014333054423332214,8
1,7,"[3, 4]",Simple,0.014333054423332214,8
1,7,"[2, 5]",Simple,0.014333054423332214,8
2,11,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",Simple,0.085500068962574,9
2,11,"[1, 2, 2, 2, 2, 2]",Simple,0.085500068962574,9
2,11,"[1, 1, 1, 2, 2, 2, 2]",Simple,0.085500068962574,9
2,11,"[1, 1, 1, 1, 1, 2, 2, 2]",Simple,0.085500068962574,9
2,11,"[1, 1, 1, 1, 1, 1, 1, 2, 2]",Simple,0.085500068962574,9
2,11,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",Simple,0.085500068962574,9
2,11,"[1, 1, 3, 3, 3]",Simple,0.085500068962574,9
2,11,"[2, 3, 3, 3]",Simple,0.085500068962574,9
2,11,"[1, 1, 1, 1, 1, 3, 3]",Simple,0.085500068962574,9
2,11,"[1, 2, 2, 3, 3]",Simple,0.085500068962574,9
2,11,"[1, 1, 1, 2, 3, 3]",Simple,0.085500068962574,9
2,11,"[1, 1, 1, 1, 1, 1, 1, 1, 3]",Simple,0.085500068962574,9
2,11,"[2, 2, 2, 2, 3]",Simple,0.085500068962574,9
2,11,"[1, 1, 2, 2, 2, 3]",Simple,0.085500068962574,9
2,11,"[1, 1, 1, 1, 2, 2, 3]",Simple,0.085500068962574,9
2,11,"[1, 1, 1, 1, 1, 1, 2, 3]",Simple,0.085500068962574,9
2,11,"[1, 1, 1, 4, 4]",Simple,0.085500068962574,9
2,11,"[1, 2, 4, 4]",Simple,0.085500068962574,9
2,11,"[3, 4, 4]",Simple,0.085500068962574,9
2,11,"[1, 1, 1, 1, 1, 1, 1, 4]",Simple,0.085500068962574,9
2,11,"[1, 2, 2, 2, 4]",Simple,0.085500068962574,9
2,11,"[1, 1, 1, 2, 2, 4]",Simple,0.085500068962574,9
2,11,"[1, 1, 1, 1, 1, 2, 4]",Simple,0.085500068962574,9
2,11,"[1, 3, 3, 4]",Simple,0.085500068962574,9
2,11,"[1, 1, 1, 1, 3, 4]",Simple,0.085500068962574,9
2,11,"[2, 2, 3, 4]",Simple,0.085500068962574,9
2,11,"[1, 1, 2, 3, 4]",Simple,0.085500068962574,9
2,11,"[1, 5, 5]",Simple,0.085500068962574,9
2,11,"[1, 1, 1, 1, 1, 1, 5]",Simple,0.085500068962574,9
2,11,"[2, 2, 2, 5]",Simple,0.085500068962574,9
2,11,"[1, 1, 2, 2, 5]",Simple,0.085500068962574,9
2,11,"[1, 1, 1, 1, 2, 5]",Simple,0.085500068962574,9
2,11,"[3, 3, 5]",Simple,0.085500068962574,9
2,11,"[1, 1, 1, 3, 5]",Simple,0.085500068962574,9
2,11,"[1, 2, 3, 5]",Simple,0.085500068962574,9
2,11,"[1, 1, 4, 5]",Simple,0.085500068962574,9
2,11,"[2, 4, 5]",Simple,0.085500068962574,9
2,11,"[1, 1, 1, 1, 7]",Simple,0.085500068962574,9
2,11,"[2, 2, 7]",Simple,0.085500068962574,9
2,11,"[1, 1, 2, 7]",Simple,0.085500068962574,9
2,11,"[1, 3, 7]",Simple,0.085500068962574,9
2,11,"[4, 7]",Simple,0.085500068962574,9
2,11,"[1, 1, 1, 8]",Simple,0.085500068962574,9
2,11,"[1, 2, 8]",Simple,0.085500068962574,9
2,11,"[3, 8]",Simple,0.085500068962574,9
2,11,"[1, 1, 9]",Simple,0.085500068962574,9
2,11,"[2, 9]",Simple,0.085500068962574,9
2,11,"[1, 10]",Simple,0.085500068962574,9
3,4,"[1, 1, 1, 1]",Simple,0.004624947905540466,4
4,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",Simple,0.050208065658807755,8
4,10,"[2, 2, 2, 2, 2]",Simple,0.050208065658807755,8
4,10,"[1, 1, 2, 2, 2, 2]",Simple,0.050208065658807755,8
4,10,"[1, 1, 1, 1, 2, 2, 2]",Simple,0.050208065658807755,8
4,10,"[1, 1, 1, 1, 1, 1, 2, 2]",Simple,0.050208065658807755,8
4,10,"[1, 1, 1, 1, 1, 1, 1, 1, 2]",Simple,0.050208065658807755,8
4,10,"[1, 3, 3, 3]",Simple,0.050208065658807755,8
4,10,"[1, 1, 1, 1, 3, 3]",Simple,0.050208065658807755,8
4,10,"[2, 2, 3, 3]",Simple,0.050208065658807755,8
4,10,"[1, 1, 2, 3, 3]",Simple,0.050208065658807755,8
